UNIQUE,YEAR,DATECAPTURE,PLANID,ST,AREA,CARRIER,PLANNAME,METAL,PLANTYPE,PREMIC,PREMI27,PREMI50,PREMI2C30,PREMC2C30
,2023,9/6/22,25303NY0170001,NY,NY05,Fidelis Care,"Fidelis Care Gold, Gold, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Gold,2,,713.12,713.12,1212.3,2032.38
,2023,9/6/22,25303NY0170001,NY,NY08,Fidelis Care,"Fidelis Care Gold, Gold, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Gold,2,,899.46,899.46,1529.08,2563.46
,2023,9/6/22,25303NY0170001,NY,NY03,Fidelis Care,"Fidelis Care Gold, Gold, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Gold,2,,821.57,821.57,1396.68,2341.49
,2023,9/6/22,25303NY0170001,NY,NY02,Fidelis Care,"Fidelis Care Gold, Gold, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Gold,2,,607.76,607.76,1033.19,1732.11
,2023,9/6/22,25303NY0560001,NY,NY03,Fidelis Care,"Fidelis Care Gold Enhanced, Gold, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Gold,2,,839.77,839.77,1427.61,2393.35
,2023,9/6/22,25303NY0560001,NY,NY05,Fidelis Care,"Fidelis Care Gold Enhanced, Gold, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Gold,2,,728.91,728.91,1239.15,2077.41
,2023,9/6/22,25303NY0170001,NY,NY01,Fidelis Care,"Fidelis Care Gold, Gold, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Gold,2,,716.24,716.24,1217.62,2041.3
,2023,9/6/22,25303NY0560001,NY,NY02,Fidelis Care,"Fidelis Care Gold Enhanced, Gold, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Gold,2,,621.22,621.22,1056.07,1770.49
,2023,9/6/22,25303NY0560001,NY,NY01,Fidelis Care,"Fidelis Care Gold Enhanced, Gold, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Gold,2,,732.11,732.11,1244.58,2086.5
,2023,9/6/22,25303NY0140001,NY,NY07,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,514.57,514.57,874.77,1466.53
,2023,9/6/22,25303NY0140001,NY,NY06,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,585.28,585.28,994.97,1668.04
,2023,9/6/22,25303NY0140001,NY,NY05,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,550.67,550.67,936.14,1569.41
,2023,9/6/22,25303NY0560001,NY,NY04,Fidelis Care,"Fidelis Care Gold Enhanced, Gold, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Gold,2,,1007.82,1007.82,1713.29,2872.28
,2023,9/6/22,25303NY0140001,NY,NY04,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,761.38,761.38,1294.34,2169.92
,2023,9/6/22,25303NY0140001,NY,NY03,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,634.42,634.42,1078.51,1808.1
,2023,9/6/22,25303NY0140001,NY,NY02,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,469.31,469.31,797.83,1337.54
,2023,9/6/22,25303NY0140001,NY,NY01,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,553.09,553.09,940.25,1576.3
,2023,9/6/22,25303NY0610001,NY,NY08,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,514.41,514.41,874.49,1466.05
,2023,9/6/22,25303NY0610001,NY,NY07,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,381.09,381.09,647.86,1086.12
,2023,9/6/22,25303NY0140001,NY,NY08,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,694.56,694.56,1180.76,1979.51
,2023,9/6/22,25303NY0610001,NY,NY05,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,407.84,407.84,693.32,1162.33
,2023,9/6/22,25303NY0610001,NY,NY04,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,563.89,563.89,958.61,1607.08
,2023,9/6/22,25303NY0610001,NY,NY01,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,409.62,409.62,696.36,1167.43
,2023,9/6/22,25303NY0610001,NY,NY06,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,433.47,433.47,736.89,1235.38
,2023,9/6/22,25303NY0610001,NY,NY02,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,347.58,347.58,590.89,990.61
,2023,9/6/22,25303NY0610001,NY,NY03,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,469.87,469.87,798.78,1339.13
,2023,9/6/22,25303NY0620001,NY,NY06,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,455.14,455.14,773.73,1297.14
,2023,9/6/22,25303NY0620001,NY,NY08,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,540.13,540.13,918.22,1539.36
,2023,9/6/22,25303NY0620001,NY,NY05,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,428.23,428.23,727.99,1220.46
,2023,9/6/22,25303NY0620001,NY,NY03,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,493.35,493.35,838.7,1406.07
,2023,9/6/22,25303NY0620001,NY,NY04,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,592.08,592.08,1006.54,1687.43
,2023,9/6/22,25303NY0620001,NY,NY01,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,430.11,430.11,731.18,1225.82
,2023,9/6/22,25303NY0620001,NY,NY02,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,364.96,364.96,620.43,1040.13
,2023,9/6/22,25303NY0060001,NY,NY08,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,272.54,,,,
,2023,9/6/22,25303NY0620001,NY,NY07,Fidelis Care,"Fidelis Care Bronze HSA, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Bronze,2,,400.16,400.16,680.26,1140.44
,2023,9/6/22,25303NY0060001,NY,NY07,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,201.9,,,,
,2023,9/6/22,25303NY0060001,NY,NY06,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,229.65,,,,
,2023,9/6/22,25303NY0060001,NY,NY04,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,298.75,,,,
,2023,9/6/22,25303NY0060001,NY,NY02,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,184.15,,,,
,2023,9/6/22,25303NY0060001,NY,NY05,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,216.08,,,,
,2023,9/6/22,25303NY0060001,NY,NY03,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,248.94,,,,
,2023,9/6/22,25303NY0060001,NY,NY01,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,217.03,,,,
,2023,9/6/22,25303NY0140001-06,NY,NY07,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,514.57,514.57,874.77,1466.53
,2023,9/6/22,25303NY0140001-06,NY,NY06,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,585.28,585.28,994.97,1668.04
,2023,9/6/22,25303NY0140001-06,NY,NY04,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,761.38,761.38,1294.34,2169.92
,2023,9/6/22,25303NY0140001-06,NY,NY03,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,634.42,634.42,1078.51,1808.1
,2023,9/6/22,25303NY0140001-06,NY,NY05,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,550.67,550.67,936.14,1569.41
,2023,9/6/22,25303NY0140001-06,NY,NY02,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,469.31,469.31,797.83,1337.54
,2023,9/6/22,25303NY0140001-06,NY,NY01,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,553.09,553.09,940.25,1576.3
,2023,9/6/22,25303NY0140001-06,NY,NY08,Fidelis Care,"Fidelis Care Silver, Silver, ST, INN, Fidelis Care HBX Network, Pediatric Dental Free Telemedicine DP Dep 29",Silver,2,,694.56,694.56,1180.76,1979.51
,2023,9/6/22,25303NY0500001-04,NY,NY08,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,712.25,712.25,1210.82,2029.92
,2023,9/6/22,25303NY0500001-04,NY,NY07,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,527.67,527.67,897.03,1503.85
,2023,9/6/22,25303NY0500001-04,NY,NY06,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,600.18,600.18,1020.3,1710.52
,2023,9/6/22,25303NY0500001-04,NY,NY05,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,564.69,564.69,959.98,1609.36
,2023,9/6/22,25303NY0500001-04,NY,NY01,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,567.17,567.17,964.19,1616.44
,2023,9/6/22,25303NY0500001-04,NY,NY02,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,481.26,481.26,818.14,1371.59
,2023,9/6/22,25303NY0500001-04,NY,NY04,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,780.77,780.77,1327.31,2225.19
,2023,9/6/22,25303NY0500001-04,NY,NY03,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental Family Vision, Free Telemedicine DP Dep 29",Silver,2,,650.58,650.58,1105.99,1854.16
,2023,9/6/22,25303NY0460001-04,NY,NY08,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,678.33,678.33,1153.16,1933.24
,2023,9/6/22,25303NY0460001-04,NY,NY06,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,571.6,571.6,971.72,1629.07
,2023,9/6/22,25303NY0460001-04,NY,NY07,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,502.54,502.54,854.32,1432.23
,2023,9/6/22,25303NY0460001-04,NY,NY05,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,537.8,537.8,914.26,1532.74
,2023,9/6/22,25303NY0090001,NY,NY07,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,161.51,161.51,274.56,460.29
,2023,9/6/22,25303NY0460001-04,NY,NY02,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,458.35,458.35,779.19,1306.29
,2023,9/6/22,25303NY0090001,NY,NY06,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,183.71,183.71,312.3,523.56
,2023,9/6/22,25303NY0460001-04,NY,NY04,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,743.59,743.59,1264.11,2119.23
,2023,9/6/22,25303NY0460001-04,NY,NY03,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,619.6,619.6,1053.32,1765.85
,2023,9/6/22,25303NY0460001-04,NY,NY01,Fidelis Care,"Fidelis Care Silver Enhanced, Silver, NSD, NS, INN, Fidelis Care HBX Network, Family Dental, Family Vision, Free Telemedicine DP",Silver,2,,540.16,540.16,918.27,1539.47
,2023,9/6/22,25303NY0090001,NY,NY05,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,172.84,172.84,293.83,492.61
,2023,9/6/22,25303NY0090001,NY,NY08,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,218,218,370.6,621.3
,2023,9/6/22,25303NY0090001,NY,NY03,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,199.13,199.13,338.52,567.52
,2023,9/6/22,25303NY0090001,NY,NY01,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,173.6,173.6,295.12,494.76
,2023,9/6/22,25303NY0090001,NY,NY04,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,238.98,238.98,406.27,681.09
,2023,9/6/22,25303NY0090001,NY,NY02,Fidelis Care,"Fidelis Care Catastrophic, Catastrophic, ST, INN, Fidelis Care HBX Network, Pediatric Dental, 3 Free PCP Visits, Free Telemedicine DP",Catastrophic,2,,147.3,147.3,250.42,419.82
,2023,9/6/22,25303NY0010001,NY,NY07,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,377.34,377.34,641.49,1075.43
,2023,9/6/22,25303NY0010001,NY,NY06,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,429.21,429.21,729.65,1223.24
,2023,9/6/22,25303NY0010001,NY,NY05,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,403.82,403.82,686.5,1150.9
,2023,9/6/22,25303NY0010001,NY,NY04,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,558.34,558.34,949.19,1591.28
,2023,9/6/22,25303NY0010001,NY,NY02,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,344.16,344.16,585.08,980.86
,2023,9/6/22,25303NY0010001,NY,NY03,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,465.24,465.24,790.92,1325.95
,2023,9/6/22,25303NY0010001,NY,NY08,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,509.34,509.34,865.88,1451.63
,2023,9/6/22,25303NY0010001,NY,NY01,Fidelis Care,"Fidelis Care Bronze, Bronze, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Bronze,2,,405.6,405.6,689.52,1155.97
,2023,9/6/22,25303NY0060001-06,NY,NY07,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,201.9,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY08,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,272.54,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY06,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,229.65,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY05,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,216.08,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY02,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,184.15,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY04,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,298.75,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY03,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,248.94,,,,
,2023,9/6/22,25303NY0060001-06,NY,NY01,Fidelis Care,"Fidelis Care Silver for Children, Child Only, ST, INN, Fidelis Care HBX Network, Pediatric Dental, Free Telemedicine DP",Silver,2,217.03,,,,
,2023,9/15/22,18029NY1260002-06,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP Dep 29,Silver,3,,548.85,548.85,933.05,1564.22
,2023,9/15/22,18029NY1260009-06,NY,NY02,Independent Health,Standard Silver Child Only Silver ST OON IHC Network Marketplace DP FP,Silver,3,223.97,,,,
,2023,9/15/22,18029NY1220005,NY,NY02,Independent Health,Standard Gold ST OON IHC Network DP FP,Gold,3,,655.06,655.06,1113.6,1866.92
,2023,9/15/22,18029NY1260009-05,NY,NY02,Independent Health,Standard Silver Child Only Silver ST OON IHC Network Marketplace DP FP,Silver,3,223.97,,,,
,2023,9/15/22,18029NY1180008,NY,NY02,Independent Health,Standard Platinum ST OON IHC Network DP FP,Platinum,3,,793.68,793.68,1349.26,2261.99
,2023,9/15/22,18029NY1260009-04,NY,NY02,Independent Health,Standard Silver Child Only Silver ST OON IHC Network Marketplace DP FP,Silver,3,223.97,,,,
,2023,9/15/22,18029NY1260009,NY,NY02,Independent Health,Standard Silver Child Only Silver ST OON IHC Network Marketplace DP FP,Silver,3,223.97,,,,
,2023,9/15/22,18029NY1260002,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP Dep 29,Silver,3,,548.85,548.85,933.05,1564.22
,2023,9/15/22,18029NY1260002-05,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP Dep 29,Silver,3,,548.85,548.85,933.05,1564.22
,2023,9/15/22,18029NY1260002-04,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP Dep 29,Silver,3,,548.85,548.85,933.05,1564.22
,2023,9/15/22,18029NY1260001-06,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP,Silver,3,,543.62,543.62,924.15,1549.32
,2023,9/15/22,18029NY1260001-05,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP,Silver,3,,543.62,543.62,924.15,1549.32
,2023,9/15/22,18029NY1260001,NY,NY02,Independent Health,Standard Silver ST OON IHC Network Marketplace DP FP,Silver,3,,543.62,543.62,924.15,1549.32
,2023,9/15/22,18029NY1260017-05,NY,NY02,Independent Health,Max Silver NS OON IHC Network Marketplace DP FP Dep 29,Silver,3,,513.86,513.86,873.56,1464.5
,2023,9/15/22,18029NY1260017-06,NY,NY02,Independent Health,Max Silver NS OON IHC Network Marketplace DP FP Dep 29,Silver,3,,513.86,513.86,873.56,1464.5
,2023,9/15/22,18029NY1220022,NY,NY02,Independent Health,iDirect Gold Copay Gold NS OON IHC Network Marketplace DP FP Dep 29,Gold,3,,641.01,641.01,1089.72,1826.88
,2023,9/15/22,18029NY1180022,NY,NY02,Independent Health,FlexFit Platinum NS OON IHC Network Marketplace DP FP Dep 29,Platinum,3,,750.24,750.24,1275.41,2138.18
,2023,9/15/22,18029NY1260012-04,NY,NY02,Independent Health,iDirect Silver Copay HSAQ Silver NS OON IHC Network Marketplace DP FP,Silver,3,,502.98,502.98,855.07,1433.49
,2023,9/15/22,18029NY1260013,NY,NY02,Independent Health,iDirect Silver Copay HSAQ Silver NS OON IHC Network Marketplace DP FP Dep 29,Silver,3,,507.82,507.82,863.29,1447.29
,2023,9/15/22,18029NY1220002,NY,NY02,Independent Health,Standard Gold ST OON IHC Network Marketplace DP FP Dep 29,Gold,3,,661.35,661.35,1124.3,1884.85
,2023,9/15/22,18029NY1260017,NY,NY02,Independent Health,Max Silver NS OON IHC Network Marketplace DP FP Dep 29,Silver,3,,513.86,513.86,873.56,1464.5
,2023,9/15/22,18029NY1220015,NY,NY02,Independent Health,iDirect Gold Copay HSAQ Gold NS OON IHC Network Marketplace DP FP Dep 29,Gold,3,,620.95,620.95,1055.62,1769.71
,2023,9/15/22,18029NY1220001,NY,NY02,Independent Health,Standard Gold ST OON IHC Network Marketplace DP FP,Gold,3,,655.06,655.06,1113.6,1866.92
,2023,9/15/22,18029NY1260007,NY,NY02,Independent Health,Standard Silver Child Only ST OON IHC Network DP FP,Silver,3,223.97,,,,
,2023,9/15/22,18029NY1260016-06,NY,NY02,Independent Health,Max Silver NS OON IHC Network Marketplace DP FP,Silver,3,,508.96,508.96,865.23,1450.54
,2023,9/15/22,18029NY1260016,NY,NY02,Independent Health,Max Silver NS OON IHC Network Marketplace DP FP,Silver,3,,508.96,508.96,865.23,1450.54
,2023,9/15/22,18029NY1260013-06,NY,NY02,Independent Health,iDirect Silver Copay HSAQ Silver NS OON IHC Network Marketplace DP FP Dep 29,Silver,3,,507.82,507.82,863.29,1447.29
,2023,9/15/22,18029NY1310013,NY,NY02,Independent Health,Standard Bronze HSAQ Child Only Bronze ST OON IHC Network Marketplace DP FP,Expanded_bronze,3,172.45,,,,
,2023,9/15/22,18029NY1260012-05,NY,NY02,Independent Health,iDirect Silver Copay HSAQ Silver NS OON IHC Network Marketplace DP FP,Silver,3,,502.98,502.98,855.07,1433.49
,2023,9/15/22,18029NY1310005,NY,NY02,Independent Health,iDirect Bronze MV Bronze NS OON IHC Network Marketplace DP FP Dep 29,Bronze,3,,366.78,366.78,623.53,1045.32
,2023,9/15/22,18029NY1310033,NY,NY02,Independent Health,iDirect Bronze Coinsurance HSAQ Bronze NS OON IHC Network Marketplace DP FP,Expanded_bronze,3,,391.9,391.9,666.23,1116.92
,2023,9/15/22,18029NY1260005,NY,NY02,Independent Health,Standard Silver ST OON IHC Network DP FP,Silver,3,,543.62,543.62,924.15,1549.32
,2023,9/15/22,18029NY1180002,NY,NY02,Independent Health,Standard Platinum ST OON IHC Network Marketplace DP FP Dep 29,Platinum,3,,801.32,801.32,1362.24,2283.76
,2023,9/15/22,18029NY1260016-04,NY,NY02,Independent Health,Max Silver NS OON IHC Network Marketplace DP FP,Silver,3,,508.96,508.96,865.23,1450.54
,2023,9/15/22,18029NY1260013-05,NY,NY02,Independent Health,iDirect Silver Copay HSAQ Silver NS OON IHC Network Marketplace DP FP Dep 29,Silver,3,,507.82,507.82,863.29,1447.29
,2023,9/15/22,18029NY1220007,NY,NY02,Independent Health,Standard Gold Child Only ST OON IHC Network DP FP,Gold,3,269.88,,,,
